entity,label
http://www.wikidata.org/entity/Q18573558,A Sleeping Nymph with a Satyr
http://www.wikidata.org/entity/Q18573561,The Music Lesson of Pan
http://www.wikidata.org/entity/Q18573563,The Return of the Prodigal Son
http://www.wikidata.org/entity/Q18573564,Christ Appearing to Mary Magdalene
http://www.wikidata.org/entity/Q18573566,Mars and Venus in Vulcan's Forge
http://www.wikidata.org/entity/Q18573567,Tomyris Plunges the Head of the Dead Cyrus Into a Vessel of Blood
http://www.wikidata.org/entity/Q18573570,Portrait of the Bust of a Man
http://www.wikidata.org/entity/Q18573580,Mystic Marriage of St. Catherine
http://www.wikidata.org/entity/Q18573583,The Virgin of the Annunciation
http://www.wikidata.org/entity/Q18573584,The Angel of the Annunciation
http://www.wikidata.org/entity/Q18573587,Blessing Christ
http://www.wikidata.org/entity/Q18573589,The Martyrdom of St. Irene
http://www.wikidata.org/entity/Q18573590,Apollo Flaying Marsyas
http://www.wikidata.org/entity/Q18573592,St. Francis in Extasy
http://www.wikidata.org/entity/Q18573593,Alpheus Chasing Arethusa
http://www.wikidata.org/entity/Q18573595,Madonna and Child
http://www.wikidata.org/entity/Q18573598,Annunciation
http://www.wikidata.org/entity/Q18573599,The Assumption of the Virgin
http://www.wikidata.org/entity/Q18573601,Giuseppe Ruoppolo
http://www.wikidata.org/entity/Q18573603,Madonna and Child with St. John the Baptist
http://www.wikidata.org/entity/Q18573605,Madonna and Sleeping Child
http://www.wikidata.org/entity/Q18573607,Isabella of Aragon at the Feet of Charles VIII
http://www.wikidata.org/entity/Q18573608,The Temptation of Charles and Ubalde
http://www.wikidata.org/entity/Q18573610,St. Francis of Assisi praying
http://www.wikidata.org/entity/Q18573612,Landscape with Hagar and the Angel
http://www.wikidata.org/entity/Q18573613,Tobias and the Angel
http://www.wikidata.org/entity/Q18573614,St. Praxedes
http://www.wikidata.org/entity/Q18573618,Portrait of a Man
http://www.wikidata.org/entity/Q18573627,Woman Grasping Fruits
http://www.wikidata.org/entity/Q18573629,Landscape with Vases of Flowers and Fruits
http://www.wikidata.org/entity/Q18573634,Still-Life: Citron Trees and Violin
http://www.wikidata.org/entity/Q18573635,Moses' Battle
http://www.wikidata.org/entity/Q18573637,Joshua Suspending the Motion of the Sun
http://www.wikidata.org/entity/Q18573638,The Immaculate Conception with St. Anselm and St. Martin
http://www.wikidata.org/entity/Q18573639,The Turkey
http://www.wikidata.org/entity/Q18573641,"Still-Life with Quails, an Owl and a White Stilt"
http://www.wikidata.org/entity/Q18573642,Bunches of Grapes around a Tree Trunk
http://www.wikidata.org/entity/Q18573644,Still-Life with Grapes and Grenade
http://www.wikidata.org/entity/Q18573647,Still-Life with Oysters and Quinces
http://www.wikidata.org/entity/Q18573648,Still-Life with Grapes and Figs
http://www.wikidata.org/entity/Q18573649,Still-Life with Grapes and Apples
http://www.wikidata.org/entity/Q18573659,Gypsy Wedding Banquet
http://www.wikidata.org/entity/Q18573660,The Artist's Studio
http://www.wikidata.org/entity/Q18573663,Landscape with Two Figures
http://www.wikidata.org/entity/Q18573666,Christ Healing a Paralytic
http://www.wikidata.org/entity/Q18573671,The Glorification of St. Anthony of Padua
http://www.wikidata.org/entity/Q18573673,The Glorification of St. Bernardino of Siena
http://www.wikidata.org/entity/Q18573674,Allegory of Justice
http://www.wikidata.org/entity/Q18573676,St. Peter Sleeping
http://www.wikidata.org/entity/Q18573678,The Ascent to Calvary
http://www.wikidata.org/entity/Q18573679,Young Girl Offering Eggs to a Group of Monks
http://www.wikidata.org/entity/Q18573681,Immaculate Conception
http://www.wikidata.org/entity/Q18573683,The Schoolmistress
http://www.wikidata.org/entity/Q18573684,"Study of a Young Woman, Head and Shoulders"
http://www.wikidata.org/entity/Q18573759,The Mystic Marriage of St. Catherine
http://www.wikidata.org/entity/Q18573764,Lucretia Lamenting Her Disgrace
http://www.wikidata.org/entity/Q18573766,A Blessed Abbess Receiving the Host from the Hands of Christ
http://www.wikidata.org/entity/Q18573767,Mary Magdalene in Meditation before a Crucifix
http://www.wikidata.org/entity/Q18573768,Portrait of Maria Madalena Rospigliosi
http://www.wikidata.org/entity/Q18573770,Sleeping Christ Child with Music Making Angels
http://www.wikidata.org/entity/Q18573772,Cupids and Garlands of Flowers
http://www.wikidata.org/entity/Q18573776,Cupids and Garlands of Flowers with a Parrot
http://www.wikidata.org/entity/Q18573777,Diana next to the Corpse of Orion
http://www.wikidata.org/entity/Q18573778,St. Joseph's Dream
http://www.wikidata.org/entity/Q18573780,Hagar and the Angel
http://www.wikidata.org/entity/Q18573781,Armida and the Companions of Rinaldo
http://www.wikidata.org/entity/Q18573784,St. Francis of Paola in Extasi
http://www.wikidata.org/entity/Q18573785,Allegory of Fame
http://www.wikidata.org/entity/Q18573788,Portrait of Monsignore Francesco Carafa
http://www.wikidata.org/entity/Q18573790,Virgin of Sorrow Surrounded by Angels
http://www.wikidata.org/entity/Q18603508,Louis Mettling
http://www.wikidata.org/entity/Q18604414,Hippolyte Berteaux
http://www.wikidata.org/entity/Q18608189,Jan Baptist Wolfaerts
http://www.wikidata.org/entity/Q18609058,Portrait of a Man Holding a Statuette
http://www.wikidata.org/entity/Q18609700,Preacher among Roman Ruins
http://www.wikidata.org/entity/Q18609716,Scenes from the Life of the Virgin
http://www.wikidata.org/entity/Q18610036,"Le Génie de la Liberté, Dumont"
http://www.wikidata.org/entity/Q18610047,Q18610047
http://www.wikidata.org/entity/Q186101,aquatic plant
http://www.wikidata.org/entity/Q18610104,The Three Graces
http://www.wikidata.org/entity/Q18611498,The Infant Jesus Sleeping
http://www.wikidata.org/entity/Q186115,Montmartre
http://www.wikidata.org/entity/Q18611793,Pierre Carolus-Duran
http://www.wikidata.org/entity/Q18611883,Modern Rome
http://www.wikidata.org/entity/Q18611898,Boreas and Orithyia
http://www.wikidata.org/entity/Q18611916,Diana and Endymion
http://www.wikidata.org/entity/Q18611992,The Vision of St Francis of Assisi
http://www.wikidata.org/entity/Q1861382,Sylvester Shchedrin
http://www.wikidata.org/entity/Q18616752,Allegorical Landscape
http://www.wikidata.org/entity/Q18617031,Crucifixion
http://www.wikidata.org/entity/Q18618731,Healing at Bethesda
http://www.wikidata.org/entity/Q18619436,Solennità dogali
http://www.wikidata.org/entity/Q18619597,The Doge in the Bucentaur at San Nicolò di Lido on Ascension Day
http://www.wikidata.org/entity/Q18619798,David and Goliath (recto)
http://www.wikidata.org/entity/Q18619799,David and Goliath (verso)
http://www.wikidata.org/entity/Q186202,Giovanni Battista Tiepolo
http://www.wikidata.org/entity/Q1862087,prisoner
http://www.wikidata.org/entity/Q1862475,Battle of Marsaglia
http://www.wikidata.org/entity/Q18625546,Autumn
http://www.wikidata.org/entity/Q186256,Ferdinand VII of Spain
http://www.wikidata.org/entity/Q18626165,Madonna and Child with St. John
http://www.wikidata.org/entity/Q186264,Darius Milhaud
http://www.wikidata.org/entity/Q1862683,Hôtel-Dieu of Tonnerre
http://www.wikidata.org/entity/Q186271,Patroclus
http://www.wikidata.org/entity/Q18627183,Concert of Musicians and Singers
http://www.wikidata.org/entity/Q18627371,Triptych
http://www.wikidata.org/entity/Q18627373,Master of 1333
http://www.wikidata.org/entity/Q18627377,Penitent Saint Jerome
http://www.wikidata.org/entity/Q18627384,Crucifixion
http://www.wikidata.org/entity/Q18627386,The Martyrdom of St. James the Greater
http://www.wikidata.org/entity/Q18627401,Descent from the Cross
http://www.wikidata.org/entity/Q186282,Basilica di Santa Maria Maggiore
http://www.wikidata.org/entity/Q18628370,Saint Nicholas predella
http://www.wikidata.org/entity/Q18628675,Scenes from the Life of Saint Jerome
http://www.wikidata.org/entity/Q18628819,Saint John the Evangelist
http://www.wikidata.org/entity/Q18629530,Nursing Madonna
http://www.wikidata.org/entity/Q18629756,Saint Bernardino of Siena and Saint Louis of Toulouse
http://www.wikidata.org/entity/Q18629811,Saint Bonaventure and Saint Anthony of Padua
http://www.wikidata.org/entity/Q18630277,Portrait of a Woman
http://www.wikidata.org/entity/Q18630459,The Rest on the Flight into Egypt
http://www.wikidata.org/entity/Q18633460,La Belle Ferronnière
http://www.wikidata.org/entity/Q18633886,The Virgin Appearing to Saint Luke and Saint Yves
http://www.wikidata.org/entity/Q186347,caravanserai
http://www.wikidata.org/entity/Q186350,God the Father
http://www.wikidata.org/entity/Q186361,punishment
http://www.wikidata.org/entity/Q18637035,Saints Cosmas and Damian Healing the Sick
http://www.wikidata.org/entity/Q18638123,Circumcision
http://www.wikidata.org/entity/Q18638223,Saint Francis of Assisi
http://www.wikidata.org/entity/Q18638499,Portrait of a Man
http://www.wikidata.org/entity/Q186385,caviar
http://www.wikidata.org/entity/Q18638511,Death of Cleopatra
http://www.wikidata.org/entity/Q18638520,Room 903
http://www.wikidata.org/entity/Q18638607,Room 946
http://www.wikidata.org/entity/Q18638608,Magdalena Bay
http://www.wikidata.org/entity/Q1864226,campanile
http://www.wikidata.org/entity/Q1864311,Jacques de Baerze
http://www.wikidata.org/entity/Q18643231,Q18643231
http://www.wikidata.org/entity/Q18646081,Marie-Amélie Cogniet
http://www.wikidata.org/entity/Q18649388,Jupiter and Antiope
http://www.wikidata.org/entity/Q1865281,whale
http://www.wikidata.org/entity/Q1865480,Bastille
http://www.wikidata.org/entity/Q18654819,View of Amsterdam with Ships on the IJ
http://www.wikidata.org/entity/Q186599,arabesque
http://www.wikidata.org/entity/Q18661358,strawberry blond hair
http://www.wikidata.org/entity/Q186619,argument
http://www.wikidata.org/entity/Q18663545,The Three Graces
http://www.wikidata.org/entity/Q186637,arcade
http://www.wikidata.org/entity/Q18664099,Jean-Baptiste Guillaume de Gevigney
http://www.wikidata.org/entity/Q186652,"Gilbert du Motier, Marquis de Lafayette"
http://www.wikidata.org/entity/Q18668582,cardboard
http://www.wikidata.org/entity/Q18672267,Rolland Lefebvre
http://www.wikidata.org/entity/Q186748,Dante Gabriel Rossetti
http://www.wikidata.org/entity/Q18678082,New Aquitaine
http://www.wikidata.org/entity/Q18679145,Julia Ferrier
http://www.wikidata.org/entity/Q1867953,Nanine Vallain
http://www.wikidata.org/entity/Q18679926,Reception of a Venetian Delegation in Damascus in 1511
http://www.wikidata.org/entity/Q1868004,box
http://www.wikidata.org/entity/Q18681017,Christ with the Woman Taken in Adultery
http://www.wikidata.org/entity/Q18681202,The Charlatan
http://www.wikidata.org/entity/Q186816,Ferdinand Georg Waldmüller
http://www.wikidata.org/entity/Q186817,porridge
http://www.wikidata.org/entity/Q18683075,"Souvenir de la Turquie d'Asie, dit aussi Enfants turcs auprès d'une fontaine"
http://www.wikidata.org/entity/Q18683138,"Louis XVI, King of France and Navarre"
http://www.wikidata.org/entity/Q18683139,Augustus building the port of Miseno
http://www.wikidata.org/entity/Q18683140,Alexander the Great hunting Lions
http://www.wikidata.org/entity/Q18683141,capture the citadel
http://www.wikidata.org/entity/Q18683143,"The Queens of Persia at the feet of Alexander, also called The Tent of Darius"
http://www.wikidata.org/entity/Q18683144,Order restored in the Kingdom's finances
http://www.wikidata.org/entity/Q18683145,"The King governs by himself, 1661"
http://www.wikidata.org/entity/Q18683146,Mars on his chariot pulled by wolves
http://www.wikidata.org/entity/Q18573791,Iris Sent to Turnus by Juno
http://www.wikidata.org/entity/Q18573793,The Rest on the Flight into Egypt
http://www.wikidata.org/entity/Q18573795,The Triumph of the Bourbon Family of Naples
http://www.wikidata.org/entity/Q18573797,Dead Christ Supported by Angels
http://www.wikidata.org/entity/Q18573799,The Infant Jesus Pointing Out the Flowers of the Passion to the Virgin
http://www.wikidata.org/entity/Q18573800,The Austrian Provinces Paying Tribute to the Empire
http://www.wikidata.org/entity/Q18573804,The Benefits of Peace
http://www.wikidata.org/entity/Q18573806,Allegory of Military Life
http://www.wikidata.org/entity/Q18573808,Portrait of a Prelate
http://www.wikidata.org/entity/Q18573809,Madonna and Child with St. Vitus and St. Francis
http://www.wikidata.org/entity/Q18573811,The Assumption of the Virgin
http://www.wikidata.org/entity/Q18573812,The Continence of Scipio
http://www.wikidata.org/entity/Q18573814,The Continence of Scipio
http://www.wikidata.org/entity/Q18573816,"Apollon, Euterpe and Urania"
http://www.wikidata.org/entity/Q18573817,Boreas Abducting Oreithyia
http://www.wikidata.org/entity/Q18573819,Sketch for Sepulchrers
http://www.wikidata.org/entity/Q18573821,Christ before Pilate
http://www.wikidata.org/entity/Q18573822,The Triumph of the Eucharist
http://www.wikidata.org/entity/Q18573826,Cavalry Engagement
http://www.wikidata.org/entity/Q18573827,A Battle
http://www.wikidata.org/entity/Q18573830,Cuirassier Galopping
http://www.wikidata.org/entity/Q18573832,Cavalier on a White Horse
http://www.wikidata.org/entity/Q18573834,Roman Ruins with the Pyramid of Cestius
http://www.wikidata.org/entity/Q18573835,Architectural Capriccio with a Preacher in Roman Ruins
http://www.wikidata.org/entity/Q18573837,"Architectural Ruins with the Arch of Janus, the Temple of Vesta and the Equestrian Statue of Marcus Aurelius"
http://www.wikidata.org/entity/Q18573838,Concert in a Circular Gallery
http://www.wikidata.org/entity/Q18573840,Feast Given under an Ionian Porch
http://www.wikidata.org/entity/Q18573842,Jephthah's Daughter
http://www.wikidata.org/entity/Q18573843,Hagar and the Angel
http://www.wikidata.org/entity/Q18573844,"Achilles in his Tent with Patroclus, Playing a Lyre, surprised by Ulysses and Nestor"
http://www.wikidata.org/entity/Q18573846,"Cornelia, Mother of the Gracchi"
http://www.wikidata.org/entity/Q18573847,Portrait of the Architect La Tour
http://www.wikidata.org/entity/Q18573848,Count Stanislas Potocki and His Two Sons
http://www.wikidata.org/entity/Q18573850,The Martyrdom of St. Agatha
http://www.wikidata.org/entity/Q18573851,The Virgin of the Annunciation
http://www.wikidata.org/entity/Q18573853,The Immaculate Conception
http://www.wikidata.org/entity/Q18573855,"The Molo, Seen from the Bacino di San Marco"
http://www.wikidata.org/entity/Q18573858,The Doge at the Basilica of La Salute
http://www.wikidata.org/entity/Q18573860,Carnival Thursday on the Piazzetta
http://www.wikidata.org/entity/Q18573861,The Doge of Venice Follows the Corpus Domini Procession in the Piazza San Marco
http://www.wikidata.org/entity/Q18573863,The Coronation of the Doge
http://www.wikidata.org/entity/Q18573864,The Procesion of the Doge at San Zaccaria
http://www.wikidata.org/entity/Q18573865,The Doge Thanks the Great Council
http://www.wikidata.org/entity/Q18573867,Audience Granted by the Doge
http://www.wikidata.org/entity/Q18573868,The Doge Giving a Banquet for the Ambassadors
http://www.wikidata.org/entity/Q18573869,"Campo of Santi Giovanni et Paolo, with the Scuola di San Marco in Venice"
http://www.wikidata.org/entity/Q18573871,The Doge's Palace from the Bacino di San Marco
http://www.wikidata.org/entity/Q18573873,View of the Giudecca with the Zattere
http://www.wikidata.org/entity/Q18573874,Pastoral Landscape
http://www.wikidata.org/entity/Q18573876,The Grand Canal with Santa Maria della Salute
http://www.wikidata.org/entity/Q18573879,The Baptism of St. Daniel by St. Prosdocimus of Padua
http://www.wikidata.org/entity/Q18573881,The Virgin Appearing to St. Jerome
http://www.wikidata.org/entity/Q18573882,Modesty Presenting Painting to the Academy
http://www.wikidata.org/entity/Q18573883,The Fight between Germany and France for the Rhine
