Id,Jid,entity,label
27635,Q65097906,http://www.wikidata.org/entity/Q65097906,"Treaty of Loeben, April 17, 1797"
27636,Q65097908,http://www.wikidata.org/entity/Q65097908,"Marie-Thérèse of Savoy, Countess of Artois (1756-1805)"
27637,Q65097910,http://www.wikidata.org/entity/Q65097910,Portrait of Marie-Antoinette of Austria
27638,Q65097911,http://www.wikidata.org/entity/Q65097911,"Jean-Baptiste Canthaney, known as Cléry, valet de chambre to Louis XVI (1759-1809)"
27639,Q65097913,http://www.wikidata.org/entity/Q65097913,"Françoise-Athénaïs de Rochechouart, Marquise de Montespan and her children"
27640,Q65097914,http://www.wikidata.org/entity/Q65097914,Self-Portrait
27641,Q65097916,http://www.wikidata.org/entity/Q65097916,Portrait of Louis XV of France
27642,Q65097980,http://www.wikidata.org/entity/Q65097980,"Catherine Opalińska, Queen of Poland"
27643,Q65097983,http://www.wikidata.org/entity/Q65097983,François-Charles-Hugues-Laurent Pouqueville (1770-1838)
27644,Q65097985,http://www.wikidata.org/entity/Q65097985,"Reception of the Siamese ambassadors by the Emperor Napoleon III at the Palace of Fontainebleau, June 27, 1861"
27645,Q65097986,http://www.wikidata.org/entity/Q65097986,Jean-Francois Tréhouart
27646,Q65097988,http://www.wikidata.org/entity/Q65097988,"Elisabeth-Philippe-Marie-Hélène of France, known as Madame Elisabeth (1764-1794)"
27647,Q65098024,http://www.wikidata.org/entity/Q65098024,"Marie-Adélaïde of France, known as Madame Adélaïde"
27648,Q65098306,http://www.wikidata.org/entity/Q65098306,The Birth of Minerva
27649,Q65098307,http://www.wikidata.org/entity/Q65098307,Dispute between Minerva and Neptune over the Naming of the City of Athens
27650,Q65098309,http://www.wikidata.org/entity/Q65098309,Mercury and Argus
27651,Q65098310,http://www.wikidata.org/entity/Q65098310,"Portrait of Louis de Bourbon, Prince of Condé (1621-1686)"
27652,Q651012,http://www.wikidata.org/entity/Q651012,Viperinae
27653,Q65127800,http://www.wikidata.org/entity/Q65127800,The Chariot of Apollo
27654,Q6514,http://www.wikidata.org/entity/Q6514,Dardanelles
27655,Q65146,http://www.wikidata.org/entity/Q65146,Anne Henriette of Bavaria
27656,Q651521,http://www.wikidata.org/entity/Q651521,Abraham Govaerts
27657,Q65152861,http://www.wikidata.org/entity/Q65152861,Madeleine
27658,Q6515835,http://www.wikidata.org/entity/Q6515835,Leeds Art Gallery
27659,Q65166791,http://www.wikidata.org/entity/Q65166791,Saint Lucia (Chartres)
27660,Q65178161,http://www.wikidata.org/entity/Q65178161,Napoleon Bonaparte
27661,Q65178163,http://www.wikidata.org/entity/Q65178163,"Portrait of Louis XVI, King of France and Navarre (1754-1793)"
27662,Q65178165,http://www.wikidata.org/entity/Q65178165,Caroline Murat with her daughter Letizia
27663,Q65178166,http://www.wikidata.org/entity/Q65178166,"Portrait of Caroline Murat, neé Bonaparte (1782-1839)"
27664,Q65178167,http://www.wikidata.org/entity/Q65178167,"Marie-Annuciade-Caroline Bonaparte, Queen of Naples, at the Elysée Palace (1782-1839)"
27665,Q65178168,http://www.wikidata.org/entity/Q65178168,Louis XIV protector of the Academy
27666,Q65178190,http://www.wikidata.org/entity/Q65178190,Louis XIV child in Coronation Robes
27667,Q65178191,http://www.wikidata.org/entity/Q65178191,Louis XV and the Infanta Marie-Anne-Victoire
27668,Q65178227,http://www.wikidata.org/entity/Q65178227,Louis XV King of France and Navarre (1710–1774)
27669,Q651795,http://www.wikidata.org/entity/Q651795,Palma il Giovane
27670,Q65182386,http://www.wikidata.org/entity/Q65182386,Hector Viger
27671,Q65183594,http://www.wikidata.org/entity/Q65183594,Portrait of the Empress Josephine
27672,Q65183597,http://www.wikidata.org/entity/Q65183597,Q65183597
27673,Q65183599,http://www.wikidata.org/entity/Q65183599,Q65183599
27674,Q65183602,http://www.wikidata.org/entity/Q65183602,Q65183602
27675,Q65183605,http://www.wikidata.org/entity/Q65183605,Portrait of Empress Joséphine
27676,Q65183608,http://www.wikidata.org/entity/Q65183608,Q65183608
27677,Q65183611,http://www.wikidata.org/entity/Q65183611,Q65183611
27678,Q65183613,http://www.wikidata.org/entity/Q65183613,Q65183613
27679,Q65184464,http://www.wikidata.org/entity/Q65184464,Q65184464
27680,Q65184465,http://www.wikidata.org/entity/Q65184465,Q65184465
27681,Q65184467,http://www.wikidata.org/entity/Q65184467,Q65184467
27682,Q65184469,http://www.wikidata.org/entity/Q65184469,Q65184469
27683,Q65184470,http://www.wikidata.org/entity/Q65184470,Q65184470
27684,Q65184472,http://www.wikidata.org/entity/Q65184472,Q65184472
27685,Q65184474,http://www.wikidata.org/entity/Q65184474,Q65184474
27686,Q65184476,http://www.wikidata.org/entity/Q65184476,Q65184476
27687,Q652,http://www.wikidata.org/entity/Q652,Italian
27688,Q652013,http://www.wikidata.org/entity/Q652013,Marie-Thérèse Reboul
27689,Q652122,http://www.wikidata.org/entity/Q652122,sewing
27690,Q65214503,http://www.wikidata.org/entity/Q65214503,meeting of Joachim and Anne at the Golden Gate
27691,Q65237,http://www.wikidata.org/entity/Q65237,Charles Fortin
27692,Q6527,http://www.wikidata.org/entity/Q6527,Jean-Jacques Rousseau
27693,Q652723,http://www.wikidata.org/entity/Q652723,Georges Lacombe
27694,Q652952,http://www.wikidata.org/entity/Q652952,Pierre-François-Léonard Fontaine
27695,Q652981,http://www.wikidata.org/entity/Q652981,Port-Royal-des-Champs
27696,Q653053,http://www.wikidata.org/entity/Q653053,ruff
27697,Q653122,http://www.wikidata.org/entity/Q653122,ponytail
27698,Q65317,http://www.wikidata.org/entity/Q65317,Godfrey Kneller
27699,Q65326,http://www.wikidata.org/entity/Q65326,Église Saint-Jacques-du-Haut-Pas
27700,Q65331,http://www.wikidata.org/entity/Q65331,Augustin Félix Fortin
27701,Q6534,http://www.wikidata.org/entity/Q6534,French Revolution
27702,Q6537379,http://www.wikidata.org/entity/Q6537379,walking
27703,Q654044,http://www.wikidata.org/entity/Q654044,Portrait of a Clad Warrior
27704,Q654361,http://www.wikidata.org/entity/Q654361,genius
27705,Q654379,http://www.wikidata.org/entity/Q654379,Calydonian Boar
27706,Q6545811,http://www.wikidata.org/entity/Q6545811,jealousy
27707,Q65466383,http://www.wikidata.org/entity/Q65466383,Q65466383
27708,Q65468823,http://www.wikidata.org/entity/Q65468823,"Marie-Antoinette, queen of France on horseback"
27709,Q65468825,http://www.wikidata.org/entity/Q65468825,"Marie Antoinette of Austria, Dauphine of France, ca. 1770"
27710,Q65468829,http://www.wikidata.org/entity/Q65468829,"Marie Antoinette of Austria, Queen of France (1755-1793)"
27711,Q65468836,http://www.wikidata.org/entity/Q65468836,"Marie-Antoinette, Queen of France, at the Temple"
27712,Q65473475,http://www.wikidata.org/entity/Q65473475,"Eleanor of Austria, queen of France (1498-1558)"
27713,Q65477437,http://www.wikidata.org/entity/Q65477437,Return of the Prodigal Son
27714,Q654796,http://www.wikidata.org/entity/Q654796,The Apotheosis of Homer
27715,Q6548,http://www.wikidata.org/entity/Q6548,Orléans
27716,Q65498382,http://www.wikidata.org/entity/Q65498382,Q65498382
27717,Q65498945,http://www.wikidata.org/entity/Q65498945,Q65498945
27718,Q65500766,http://www.wikidata.org/entity/Q65500766,Q65500766
27719,Q65500873,http://www.wikidata.org/entity/Q65500873,"Capture of Fort San Juan de Ulúa, 27 November 1838"
27720,Q65501094,http://www.wikidata.org/entity/Q65501094,Q65501094
27721,Q65503253,http://www.wikidata.org/entity/Q65503253,birth of the Virgin Mary
27722,Q65504368,http://www.wikidata.org/entity/Q65504368,annunciation of the birth of Mary to Joachim
27723,Q655049,http://www.wikidata.org/entity/Q655049,Pieter Codde
27724,Q65508996,http://www.wikidata.org/entity/Q65508996,martyrdom of Saint Sebastian
27725,Q65519367,http://www.wikidata.org/entity/Q65519367,Henri de la Rochejaquelein
27726,Q655470,http://www.wikidata.org/entity/Q655470,Four Rivers Fountain
27727,Q65548687,http://www.wikidata.org/entity/Q65548687,suicide of Lucretia
27728,Q6555,http://www.wikidata.org/entity/Q6555,Narbonne
27729,Q65553652,http://www.wikidata.org/entity/Q65553652,Saint Jerome extracting a thorn from the lion's foot
27730,Q655566,http://www.wikidata.org/entity/Q655566,Ascanius
27731,Q6555855,http://www.wikidata.org/entity/Q6555855,Q6555855
27732,Q65560542,http://www.wikidata.org/entity/Q65560542,Pentecost
27733,Q655657,http://www.wikidata.org/entity/Q655657,The Dormition
27734,Q655668,http://www.wikidata.org/entity/Q655668,Cabinet des estampes et des dessins
27735,Q65581239,http://www.wikidata.org/entity/Q65581239,gathering of manna
27736,Q65581418,http://www.wikidata.org/entity/Q65581418,"Utrecht, Caravaggio and Europe"
27737,Q65588617,http://www.wikidata.org/entity/Q65588617,Q65588617
27738,Q65592101,http://www.wikidata.org/entity/Q65592101,Francis of Assisi preaching to the birds
27739,Q65600552,http://www.wikidata.org/entity/Q65600552,The Angel Crowns St. Cecilia and Valerian
27740,Q65614504,http://www.wikidata.org/entity/Q65614504,Q65614504
27741,Q656296,http://www.wikidata.org/entity/Q656296,Galerie nationale du Jeu de Paume
27742,Q656434,http://www.wikidata.org/entity/Q656434,La Belle Ferronnière
27743,Q656505,http://www.wikidata.org/entity/Q656505,Marly-le-Roi
27744,Q6565319,http://www.wikidata.org/entity/Q6565319,Syringa vulgaris
27745,Q656656,http://www.wikidata.org/entity/Q656656,tap
27746,Q656720,http://www.wikidata.org/entity/Q656720,workshop
27747,Q65683754,http://www.wikidata.org/entity/Q65683754,The Young Martyr
27748,Q656881,http://www.wikidata.org/entity/Q656881,Tiresias
27749,Q65697956,http://www.wikidata.org/entity/Q65697956,Q65697956
27750,Q657100,http://www.wikidata.org/entity/Q657100,colonnade
27751,Q65720146,http://www.wikidata.org/entity/Q65720146,"Morsalines, descent to the beach"
27752,Q65720170,http://www.wikidata.org/entity/Q65720170,Fort de la Hougue
27753,Q657402,http://www.wikidata.org/entity/Q657402,Hans Hartung
27754,Q657415,http://www.wikidata.org/entity/Q657415,Cleveland Museum of Art
27755,Q657438,http://www.wikidata.org/entity/Q657438,Roman triumph
27756,Q657449,http://www.wikidata.org/entity/Q657449,parade
27757,Q65772270,http://www.wikidata.org/entity/Q65772270,journey of the Magi
27758,Q6577515,http://www.wikidata.org/entity/Q6577515,Samuel
27759,Q6578319,http://www.wikidata.org/entity/Q6578319,malleolus
27760,Q658028,http://www.wikidata.org/entity/Q658028,Ariel
27761,Q6581072,http://www.wikidata.org/entity/Q6581072,female
27762,Q6581097,http://www.wikidata.org/entity/Q6581097,male
27763,Q6581348,http://www.wikidata.org/entity/Q6581348,tie pin
27764,Q6581615,http://www.wikidata.org/entity/Q6581615,thermae
27765,Q6582,http://www.wikidata.org/entity/Q6582,Carcassonne
27766,Q658511,http://www.wikidata.org/entity/Q658511,Quentin Varin
27767,Q658523,http://www.wikidata.org/entity/Q658523,Hermione
27768,Q6587065,http://www.wikidata.org/entity/Q6587065,joist
27769,Q658725,http://www.wikidata.org/entity/Q658725,Staatliche Kunsthalle Karlsruhe
27770,Q658756,http://www.wikidata.org/entity/Q658756,Alof of Wignacourt
27771,Q658862,http://www.wikidata.org/entity/Q658862,Jean-François Raffaëlli
27772,Q658916,http://www.wikidata.org/entity/Q658916,"Charles, Prince of Soubise"
27773,Q658999,http://www.wikidata.org/entity/Q658999,Barthélemy du Tremblay
27774,Q659138,http://www.wikidata.org/entity/Q659138,Theatre of Marcellus
27775,Q65923996,http://www.wikidata.org/entity/Q65923996,Q65923996
27776,Q65924051,http://www.wikidata.org/entity/Q65924051,Q65924051
27777,Q65924806,http://www.wikidata.org/entity/Q65924806,"verrocchio, master of leonardo"
27778,Q65925157,http://www.wikidata.org/entity/Q65925157,Théâtre des Folies-Dramatiques
27779,Q659386,http://www.wikidata.org/entity/Q659386,quai des Grands-Augustins
27780,Q659396,http://www.wikidata.org/entity/Q659396,equestrian statue
27781,Q659429,http://www.wikidata.org/entity/Q659429,François Joseph Bosio
27782,Q65943708,http://www.wikidata.org/entity/Q65943708,Q65943708
27783,Q65944036,http://www.wikidata.org/entity/Q65944036,Q65944036
27784,Q65944395,http://www.wikidata.org/entity/Q65944395,"Musée Saint-Raymond, 98 8 3"
27785,Q65945300,http://www.wikidata.org/entity/Q65945300,Fruit Garland
27786,Q65946082,http://www.wikidata.org/entity/Q65946082,"Musée Saint-Raymond, D 98 6 5"
27787,Q659488,http://www.wikidata.org/entity/Q659488,"Marie-Thérèse, Duchess of Angoulême"
27788,Q659526,http://www.wikidata.org/entity/Q659526,Orne
27789,Q659564,http://www.wikidata.org/entity/Q659564,"Louis II of Melun, Duke of Joyeuse"
27790,Q659631,http://www.wikidata.org/entity/Q659631,chainmail
27791,Q65964070,http://www.wikidata.org/entity/Q65964070,Monet Collector
27792,Q65969893,http://www.wikidata.org/entity/Q65969893,Mary and Joseph are registered in the census at Bethlehem
27793,Q65984566,http://www.wikidata.org/entity/Q65984566,"Musée Saint-Raymond, Ra 97"
27794,Q65984847,http://www.wikidata.org/entity/Q65984847,"Musée Saint-Raymond, Ra 98"
27795,Q659961,http://www.wikidata.org/entity/Q659961,Jacopo Torriti
27796,Q659974,http://www.wikidata.org/entity/Q659974,trust
27797,Q66016,http://www.wikidata.org/entity/Q66016,Muse
27798,Q6602,http://www.wikidata.org/entity/Q6602,Strasbourg
27799,Q660281,http://www.wikidata.org/entity/Q660281,contre-jour
27800,Q66057611,http://www.wikidata.org/entity/Q66057611,Ophelia
27801,Q6607,http://www.wikidata.org/entity/Q6607,guitar
27802,Q66077793,http://www.wikidata.org/entity/Q66077793,Édouard Delalain
27803,Q66084488,http://www.wikidata.org/entity/Q66084488,Merovingian
27804,Q66086,http://www.wikidata.org/entity/Q66086,Lord's Supper
27805,Q660917,http://www.wikidata.org/entity/Q660917,Walter Crane
27806,Q66107691,http://www.wikidata.org/entity/Q66107691,Q66107691
27807,Q66107692,http://www.wikidata.org/entity/Q66107692,Q66107692
27808,Q66107693,http://www.wikidata.org/entity/Q66107693,Q66107693
27809,Q66107695,http://www.wikidata.org/entity/Q66107695,Q66107695
27810,Q66107696,http://www.wikidata.org/entity/Q66107696,Q66107696
27811,Q66107697,http://www.wikidata.org/entity/Q66107697,Q66107697
27812,Q66107698,http://www.wikidata.org/entity/Q66107698,Q66107698
27813,Q66107699,http://www.wikidata.org/entity/Q66107699,Moonrise
27814,Q66107700,http://www.wikidata.org/entity/Q66107700,Q66107700
27815,Q66107703,http://www.wikidata.org/entity/Q66107703,Q66107703
27816,Q66107704,http://www.wikidata.org/entity/Q66107704,Q66107704
27817,Q66107705,http://www.wikidata.org/entity/Q66107705,The Virgin and Child with Saint John the Baptist
27818,Q66107706,http://www.wikidata.org/entity/Q66107706,Q66107706
27819,Q66107707,http://www.wikidata.org/entity/Q66107707,Q66107707
27820,Q66107708,http://www.wikidata.org/entity/Q66107708,Q66107708
27821,Q66107709,http://www.wikidata.org/entity/Q66107709,Castilian mountain shepherd
27822,Q66107710,http://www.wikidata.org/entity/Q66107710,Q66107710
27823,Q66107715,http://www.wikidata.org/entity/Q66107715,Q66107715
27824,Q66107716,http://www.wikidata.org/entity/Q66107716,Hagar and the angel
27825,Q66107717,http://www.wikidata.org/entity/Q66107717,Q66107717
27826,Q66107718,http://www.wikidata.org/entity/Q66107718,The Last Judgment
27827,Q66107719,http://www.wikidata.org/entity/Q66107719,Q66107719
27828,Q66107720,http://www.wikidata.org/entity/Q66107720,Q66107720
27829,Q66107721,http://www.wikidata.org/entity/Q66107721,Q66107721
27830,Q66107722,http://www.wikidata.org/entity/Q66107722,Entrance into the Ark
27831,Q66107723,http://www.wikidata.org/entity/Q66107723,Q66107723
27832,Q66107724,http://www.wikidata.org/entity/Q66107724,Q66107724
27833,Q66107725,http://www.wikidata.org/entity/Q66107725,Q66107725
27834,Q66107727,http://www.wikidata.org/entity/Q66107727,Q66107727
27835,Q66107728,http://www.wikidata.org/entity/Q66107728,Q66107728
27836,Q66107729,http://www.wikidata.org/entity/Q66107729,Q66107729
27837,Q66107730,http://www.wikidata.org/entity/Q66107730,Q66107730
27838,Q66107731,http://www.wikidata.org/entity/Q66107731,Medea Rejuvenating Eson
27839,Q66107734,http://www.wikidata.org/entity/Q66107734,Q66107734
27840,Q66107735,http://www.wikidata.org/entity/Q66107735,Q66107735
27841,Q66107736,http://www.wikidata.org/entity/Q66107736,Q66107736
27842,Q66107737,http://www.wikidata.org/entity/Q66107737,Q66107737
27843,Q66107738,http://www.wikidata.org/entity/Q66107738,The Good Samaritan
27844,Q66107739,http://www.wikidata.org/entity/Q66107739,Le Déjeuner dans la serre
27845,Q66107741,http://www.wikidata.org/entity/Q66107741,Spaniards
27846,Q66107742,http://www.wikidata.org/entity/Q66107742,Q66107742
27847,Q66107743,http://www.wikidata.org/entity/Q66107743,Q66107743
27848,Q66107744,http://www.wikidata.org/entity/Q66107744,Q66107744
27849,Q66107745,http://www.wikidata.org/entity/Q66107745,Wedding in Laruns
27850,Q66107746,http://www.wikidata.org/entity/Q66107746,Q66107746
27851,Q66107747,http://www.wikidata.org/entity/Q66107747,Q66107747
27852,Q66107748,http://www.wikidata.org/entity/Q66107748,"Thetis receiving armour for Achilles from Hephaestus, 1630-1635"
27853,Q66107749,http://www.wikidata.org/entity/Q66107749,Achilles Vanquishes Hector
27854,Q66107751,http://www.wikidata.org/entity/Q66107751,Q66107751
27855,Q66107752,http://www.wikidata.org/entity/Q66107752,Q66107752
27856,Q66107753,http://www.wikidata.org/entity/Q66107753,Q66107753
27857,Q66107754,http://www.wikidata.org/entity/Q66107754,Q66107754
27858,Q66107755,http://www.wikidata.org/entity/Q66107755,Q66107755
27859,Q66107756,http://www.wikidata.org/entity/Q66107756,Q66107756
27860,Q66107757,http://www.wikidata.org/entity/Q66107757,Q66107757
27861,Q66107779,http://www.wikidata.org/entity/Q66107779,Q66107779
27862,Q66107781,http://www.wikidata.org/entity/Q66107781,Q66107781
